Längd;Antal;Datum;Art;Mån;År;Län;Område;Redskap
21;1;2014-08-22;Svart smörbult;8;2014;Uppsala;Såghamnsviken;Sprängning
27;1;2014-08-22;Svart smörbult;8;2014;Uppsala;Såghamnsviken;Sprängning
65;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
66;2;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
66;2;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
68;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
68;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
69;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
70;2;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
71;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
71;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
72;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
73;2;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
74;3;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
75;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
75;2;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
75;2;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
76;2;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
77;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
78;2;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
78;3;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
79;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
79;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
80;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
81;2;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
81;2;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
83;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
87;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
88;1;2014-09-01;Abborre;9;2014;Norrbotten;Dravelsviken;Sprängning
50;1;2014-09-01;Braxen;9;2014;Norrbotten;Dravelsviken;Sprängning
159;1;2014-09-01;Gädda;9;2014;Norrbotten;Dravelsviken;Sprängning
166;1;2014-09-01;Gädda;9;2014;Norrbotten;Dravelsviken;Sprängning
42;1;2014-09-01;Gärs;9;2014;Norrbotten;Dravelsviken;Sprängning
44;1;2014-09-01;Gärs;9;2014;Norrbotten;Dravelsviken;Sprängning
59;1;2014-09-01;Id;9;2014;Norrbotten;Dravelsviken;Sprängning
61;1;2014-09-01;Id;9;2014;Norrbotten;Dravelsviken;Sprängning
63;1;2014-09-01;Id;9;2014;Norrbotten;Dravelsviken;Sprängning
65;1;2014-09-01;Id;9;2014;Norrbotten;Dravelsviken;Sprängning
67;2;2014-09-01;Id;9;2014;Norrbotten;Dravelsviken;Sprängning
68;1;2014-09-01;Id;9;2014;Norrbotten;Dravelsviken;Sprängning
69;2;2014-09-01;Id;9;2014;Norrbotten;Dravelsviken;Sprängning
70;1;2014-09-01;Id;9;2014;Norrbotten;Dravelsviken;Sprängning
47;1;2014-09-01;Mört;9;2014;Norrbotten;Dravelsviken;Sprängning
49;2;2014-09-01;Mört;9;2014;Norrbotten;Dravelsviken;Sprängning
52;1;2014-09-01;Mört;9;2014;Norrbotten;Dravelsviken;Sprängning
53;3;2014-09-01;Mört;9;2014;Norrbotten;Dravelsviken;Sprängning
54;2;2014-09-01;Mört;9;2014;Norrbotten;Dravelsviken;Sprängning
55;4;2014-09-01;Mört;9;2014;Norrbotten;Dravelsviken;Sprängning
56;3;2014-09-01;Mört;9;2014;Norrbotten;Dravelsviken;Sprängning
57;1;2014-09-01;Mört;9;2014;Norrbotten;Dravelsviken;Sprängning
58;2;2014-09-01;Mört;9;2014;Norrbotten;Dravelsviken;Sprängning
59;1;2014-09-01;Mört;9;2014;Norrbotten;Dravelsviken;Sprängning
44;1;2014-09-02;Abborre;9;2014;Gävleborg;Sörfjärden;Sprängning
45;1;2014-09-02;Abborre;9;2014;Gävleborg;Sörfjärden;Sprängning
50;1;2014-09-02;Abborre;9;2014;Gävleborg;Sörfjärden;Sprängning
56;1;2014-09-02;Abborre;9;2014;Gävleborg;Sörfjärden;Sprängning
60;1;2014-09-02;Abborre;9;2014;Gävleborg;Sörfjärden;Sprängning
61;2;2014-09-02;Abborre;9;2014;Gävleborg;Sörfjärden;Sprängning
65;1;2014-09-02;Abborre;9;2014;Gävleborg;Sörfjärden;Sprängning
55;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
55;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
56;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
57;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
57;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
57;2;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
57;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
58;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
59;2;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
59;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
60;2;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
60;2;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
60;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
60;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
61;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
61;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
62;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
62;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
62;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
62;3;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
62;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
63;2;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
63;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
63;2;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
63;2;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
63;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
64;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
64;2;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
64;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
65;2;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
65;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
65;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
66;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
66;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
66;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
66;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
66;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
67;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
67;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
68;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
68;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
68;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
69;2;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
69;2;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
69;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
70;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
70;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
70;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
71;2;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
72;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
72;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
73;3;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
73;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
74;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
74;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
76;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
77;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
77;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
77;1;2014-09-02;Abborre;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
67;1;2014-09-02;Abborre;9;2014;Västerbotten;Åbyviken;Sprängning
76;1;2014-09-02;Abborre;9;2014;Västerbotten;Åbyviken;Sprängning
22;1;2014-09-02;Braxen/Björkna;9;2014;Gävleborg;Sörfjärden;Sprängning
23;2;2014-09-02;Braxen/Björkna;9;2014;Gävleborg;Sörfjärden;Sprängning
23;2;2014-09-02;Braxen/Björkna;9;2014;Gävleborg;Sörfjärden;Sprängning
24;1;2014-09-02;Braxen/Björkna;9;2014;Gävleborg;Sörfjärden;Sprängning
24;2;2014-09-02;Braxen/Björkna;9;2014;Gävleborg;Sörfjärden;Sprängning
25;4;2014-09-02;Braxen/Björkna;9;2014;Gävleborg;Sörfjärden;Sprängning
26;3;2014-09-02;Braxen/Björkna;9;2014;Gävleborg;Sörfjärden;Sprängning
26;1;2014-09-02;Braxen/Björkna;9;2014;Gävleborg;Sörfjärden;Sprängning
27;3;2014-09-02;Braxen/Björkna;9;2014;Gävleborg;Sörfjärden;Sprängning
27;1;2014-09-02;Braxen/Björkna;9;2014;Gävleborg;Sörfjärden;Sprängning
28;5;2014-09-02;Braxen/Björkna;9;2014;Gävleborg;Sörfjärden;Sprängning
28;1;2014-09-02;Braxen/Björkna;9;2014;Gävleborg;Sörfjärden;Sprängning
31;1;2014-09-02;Braxen/Björkna;9;2014;Gävleborg;Sörfjärden;Sprängning
19;1;2014-09-02;Elritsa;9;2014;Gävleborg;Sörfjärden;Sprängning
20;1;2014-09-02;Elritsa;9;2014;Gävleborg;Sörfjärden;Sprängning
23;1;2014-09-02;Elritsa;9;2014;Gävleborg;Sörfjärden;Sprängning
26;1;2014-09-02;Elritsa;9;2014;Gävleborg;Sörfjärden;Sprängning
77;1;2014-09-02;Gädda;9;2014;Norrbotten;Innerstholmen;Sprängning
86;1;2014-09-02;Gädda;9;2014;Norrbotten;Innerstholmen;Sprängning
88;1;2014-09-02;Gädda;9;2014;Norrbotten;Innerstholmen;Sprängning
88;1;2014-09-02;Gädda;9;2014;Norrbotten;Innerstholmen;Sprängning
94;1;2014-09-02;Gädda;9;2014;Norrbotten;Innerstholmen;Sprängning
96;1;2014-09-02;Gädda;9;2014;Norrbotten;Innerstholmen;Sprängning
155;1;2014-09-02;Gädda;9;2014;Norrbotten;Innerstholmen;Sprängning
124;1;2014-09-02;Gädda;9;2014;Västerbotten;Åbyviken;Sprängning
136;1;2014-09-02;Gädda;9;2014;Västerbotten;Åbyviken;Sprängning
145;1;2014-09-02;Gädda;9;2014;Västerbotten;Åbyviken;Sprängning
162;1;2014-09-02;Gädda;9;2014;Västerbotten;Åbyviken;Sprängning
172;1;2014-09-02;Gädda;9;2014;Västerbotten;Åbyviken;Sprängning
29;1;2014-09-02;Gärs;9;2014;Gävleborg;Sörfjärden;Sprängning
31;1;2014-09-02;Gärs;9;2014;Gävleborg;Sörfjärden;Sprängning
33;1;2014-09-02;Gärs;9;2014;Gävleborg;Sörfjärden;Sprängning
33;1;2014-09-02;Gärs;9;2014;Gävleborg;Sörfjärden;Sprängning
40;1;2014-09-02;Gärs;9;2014;Gävleborg;Sörfjärden;Sprängning
137;1;2014-09-02;Gädda;9;2014;Gävleborg;Sörfjärden;Sprängning
50;1;2014-09-02;Id;9;2014;Gävleborg;Sörfjärden;Sprängning
51;1;2014-09-02;Id;9;2014;Gävleborg;Sörfjärden;Sprängning
54;1;2014-09-02;Id;9;2014;Gävleborg;Sörfjärden;Sprängning
45;1;2014-09-02;Id;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
47;1;2014-09-02;Id;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
50;1;2014-09-02;Id;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
50;1;2014-09-02;Id;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
52;1;2014-09-02;Id;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
54;1;2014-09-02;Id;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
54;1;2014-09-02;Id;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
54;2;2014-09-02;Id;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
56;1;2014-09-02;Id;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
24;1;2014-09-02;Löja;9;2014;Västerbotten;Åbyviken;Sprängning
30;1;2014-09-02;Löja;9;2014;Västerbotten;Åbyviken;Sprängning
16;2;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
17;7;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
18;2;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
19;3;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
20;2;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
21;3;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
23;1;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
23;1;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
23;1;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
23;1;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
24;1;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
24;1;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
24;2;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
25;2;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
25;4;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
26;4;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
26;2;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
27;3;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
27;1;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
27;5;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
28;1;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
28;3;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
29;5;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
30;2;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
31;2;2014-09-02;Löja;9;2014;Gävleborg;Sörfjärden;Sprängning
13;2;2014-09-02;Löja;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
14;1;2014-09-02;Löja;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
15;3;2014-09-02;Löja;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
18;2;2014-09-02;Löja;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
21;1;2014-09-02;Löja;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
22;1;2014-09-02;Löja;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
26;1;2014-09-02;Löja;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
27;1;2014-09-02;Löja;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
29;1;2014-09-02;Löja;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
30;1;2014-09-02;Löja;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
32;3;2014-09-02;Löja;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
35;2;2014-09-02;Löja;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
36;1;2014-09-02;Löja;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
37;1;2014-09-02;Löja;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
33;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
35;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
36;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
37;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
38;2;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
38;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
39;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
39;4;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
40;2;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
41;2;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
41;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
42;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
42;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
42;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
43;3;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
43;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
44;2;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
45;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
46;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
46;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
47;1;2014-09-02;Mört;9;2014;Gävleborg;Sörfjärden;Sprängning
20;1;2014-09-02;Ruda;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
22;1;2014-09-02;Ruda;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
24;3;2014-09-02;Ruda;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
25;4;2014-09-02;Ruda;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
26;2;2014-09-02;Ruda;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
27;4;2014-09-02;Ruda;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
29;2;2014-09-02;Ruda;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
36;1;2014-09-02;Ruda;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
37;2;2014-09-02;Ruda;9;2014;Gävleborg;Viken S Tvyfallön;Sprängning
20;1;2014-09-02;Sarv;9;2014;Gävleborg;Sörfjärden;Sprängning
21;1;2014-09-02;Sarv;9;2014;Gävleborg;Sörfjärden;Sprängning
22;1;2014-09-02;Sarv;9;2014;Gävleborg;Sörfjärden;Sprängning
26;1;2014-09-02;Sarv;9;2014;Gävleborg;Sörfjärden;Sprängning
27;1;2014-09-02;Sarv;9;2014;Gävleborg;Sörfjärden;Sprängning
28;1;2014-09-02;Sarv;9;2014;Gävleborg;Sörfjärden;Sprängning
29;1;2014-09-02;Sarv;9;2014;Gävleborg;Sörfjärden;Sprängning
30;1;2014-09-02;Sarv;9;2014;Gävleborg;Sörfjärden;Sprängning
57;2;2014-09-02;Stäm;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
58;1;2014-09-02;Stäm;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
59;1;2014-09-02;Stäm;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
62;1;2014-09-02;Stäm;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
64;2;2014-09-02;Stäm;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
65;2;2014-09-02;Stäm;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
66;1;2014-09-02;Stäm;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
67;1;2014-09-02;Stäm;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
68;4;2014-09-02;Stäm;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
69;2;2014-09-02;Stäm;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
70;1;2014-09-02;Stäm;9;2014;Västerbotten;Åbyälvens mynning;Sprängning
15;1;2014-09-03;Elritsa;9;2014;Gävleborg;Mellanfjärden;Sprängning
18;1;2014-09-03;Elritsa;9;2014;Gävleborg;Mellanfjärden;Sprängning
20;1;2014-09-03;Elritsa;9;2014;Gävleborg;Mellanfjärden;Sprängning
21;2;2014-09-03;Elritsa;9;2014;Gävleborg;Mellanfjärden;Sprängning
22;1;2014-09-03;Elritsa;9;2014;Gävleborg;Mellanfjärden;Sprängning
22;1;2014-09-03;Elritsa;9;2014;Gävleborg;Mellanfjärden;Sprängning
24;1;2014-09-03;Elritsa;9;2014;Gävleborg;Mellanfjärden;Sprängning
26;1;2014-09-03;Elritsa;9;2014;Gävleborg;Mellanfjärden;Sprängning
27;1;2014-09-03;Elritsa;9;2014;Gävleborg;Mellanfjärden;Sprängning
28;1;2014-09-03;Elritsa;9;2014;Gävleborg;Mellanfjärden;Sprängning
27;2;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
28;1;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
29;1;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
29;4;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
30;1;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
31;2;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
31;1;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
32;1;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
32;1;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
34;1;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
35;1;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
35;1;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
35;1;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
36;1;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
37;1;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
37;1;2014-09-03;Elritsa;9;2014;Västerbotten;Sandviken;Sprängning
13;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
13;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
13;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
14;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
15;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
15;2;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
16;2;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
17;2;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
18;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
18;5;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
19;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
20;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
21;3;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
22;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
24;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
25;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
26;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
27;2;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
27;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
28;4;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
29;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
30;2;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
31;2;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
32;2;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
36;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
37;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
38;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
41;1;2014-09-03;Löja;9;2014;Gävleborg;Mellanfjärden;Sprängning
26;1;2014-09-03;Mört;9;2014;Gävleborg;Mellanfjärden;Sprängning
30;1;2014-09-03;Mört;9;2014;Gävleborg;Mellanfjärden;Sprängning
31;1;2014-09-03;Mört;9;2014;Gävleborg;Mellanfjärden;Sprängning
31;1;2014-09-03;Mört;9;2014;Gävleborg;Mellanfjärden;Sprängning
32;1;2014-09-03;Mört;9;2014;Gävleborg;Mellanfjärden;Sprängning
33;1;2014-09-03;Mört;9;2014;Gävleborg;Mellanfjärden;Sprängning
34;1;2014-09-03;Mört;9;2014;Gävleborg;Mellanfjärden;Sprängning
35;1;2014-09-03;Mört;9;2014;Gävleborg;Mellanfjärden;Sprängning
31;1;2014-09-03;Skarpsill;9;2014;Gävleborg;Mellanfjärden;Sprängning
32;1;2014-09-03;Skarpsill;9;2014;Gävleborg;Mellanfjärden;Sprängning
55;1;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
60;1;2014-09-04;Abborre;9;2014;Norrbotten;Viken utanför Rörviken;Sprängning
